resp_id,worker_pre,att_covid_selfsevere,age,weight_main
2731,no,Strongly agree,75,0.560759247265
2732,no,Strongly agree,62,1.47894336688
2733,no,Somewhat disagree,70,0.269113058095
2734,yes,Strongly agree,31,3.90721743484
2735,no,Somewhat agree,22,3.44721777227
2736,yes,Strongly agree,61,1.34452374317
2737,no,Strongly agree,62,0.305789137869
2738,yes,Strongly agree,45,0.776113889899
2739,yes,Somewhat agree,63,1.15729523975
2740,no,Strongly agree,50,0.418813817413
2741,yes,Somewhat agree,61,0.271177153517
2742,no,Neutral,59,0.369975770762
2743,no,Somewhat agree,79,2.92282582293
2744,no,Strongly agree,60,0.5630541553
2745,no,Somewhat agree,69,0.621446279753
2746,yes,Somewhat agree,61,1.58052758072
2747,no,Somewhat agree,75,0.295980546351
2748,no,Somewhat agree,68,2.81126447207
2749,yes,Strongly agree,24,1.51987352765
2750,no,Somewhat agree,63,0.823859898736
2751,yes,Neutral,62,0.272978012753
2752,no,Neutral,68,0.630626363415
2753,yes,Neutral,25,0.252329312751
2754,no,Somewhat agree,67,0.523993638353
2755,yes,Somewhat agree,55,0.785571454092
2756,no,Somewhat agree,68,1.55259932879
2757,no,Strongly agree,77,1.37169402023
2758,no,Somewhat agree,75,2.30692767375
2759,yes,Neutral,57,1.67004846479
2760,yes,Somewhat disagree,22,0.162307236446
2761,yes,Neutral,49,0.270170141187
2762,no,Strongly agree,66,2.95172599469
2763,yes,Somewhat disagree,56,0.577453977228
2764,yes,Neutral,37,2.10465323953
2765,yes,Strongly agree,57,2.75347744881
2766,no,Somewhat agree,73,2.18579910614
2767,yes,Somewhat agree,51,0.632224061788
2768,no,Strongly agree,66,2.02745448335
2769,no,Somewhat agree,74,0.57858160497
2770,yes,Somewhat disagree,52,0.548268355545
2771,no,Strongly agree,42,2.26236907215
2772,yes,Somewhat disagree,37,0.484261800135
2773,yes,Somewhat disagree,55,2.32397455443
2774,no,Strongly agree,70,0.323982672347
2775,yes,Somewhat agree,29,0.670441468757
2776,no,Somewhat agree,60,1.3240748836
2777,no,Strongly agree,67,0.226539241176
2778,yes,Somewhat disagree,25,0.612321379043
2779,yes,Strongly agree,60,0.234869215254
2780,yes,Somewhat agree,42,0.623956124104
2781,yes,Somewhat agree,45,0.951166040872
2782,no,Somewhat agree,50,0.302920914545
2783,yes,Strongly agree,40,3.9597887522
2784,no,Strongly agree,75,0.252190383156
2785,no,Somewhat agree,71,1.3240748836
2786,yes,Neutral,24,4.32609716387
2787,yes,Somewhat disagree,31,2.60982171119
2788,yes,Somewhat disagree,48,0.888144440289
2789,no,Strongly agree,47,0.805360531294
2790,no,Strongly agree,73,0.630567692451
2791,no,Somewhat agree,73,0.248585687306
2792,yes,Somewhat agree,52,2.50469786392
2793,yes,Somewhat agree,69,0.766915876721
2795,yes,Strongly agree,43,1.86483778363
2796,yes,Strongly agree,71,0.0513114456979
2797,yes,Strongly disagree,41,1.98779828518
2798,yes,Somewhat disagree,24,0.83106691542
2799,no,Somewhat agree,63,2.42516060184
2800,yes,Neutral,30,0.172766945392
2801,yes,Somewhat agree,33,0.55378912881
2802,yes,Neutral,46,5.14251049537
2803,yes,Strongly agree,50,0.580493035275
2804,yes,Neutral,51,0.214307741874
2805,yes,Somewhat disagree,30,0.549270241726
2806,no,Strongly agree,66,0.318320868082
2807,yes,Strongly agree,34,1.22925808407
2808,no,Strongly agree,66,0.0308774139356
2809,yes,Somewhat disagree,53,0.680017749748
2810,yes,Somewhat agree,23,2.09829128961
2811,yes,Somewhat agree,35,0.501534137742
2812,no,Strongly agree,62,1.35269722937
2813,yes,Neutral,67,0.464625666497
2814,yes,Somewhat agree,51,0.545273690068
2815,yes,Somewhat agree,50,1.4610424986
2816,no,Strongly disagree,57,0.483773806002
2817,yes,Somewhat agree,54,1.11175405025
2818,yes,Somewhat agree,76,0.293550578045
2819,yes,Neutral,61,0.442489811733
2820,no,Strongly agree,73,0.471285339844
2821,yes,Neutral,23,0.836147937338
2822,no,Strongly disagree,64,0.883059904651
2823,yes,Strongly agree,27,0.552374589818
2824,no,Strongly disagree,48,0.112851078494
2825,yes,Somewhat agree,49,1.29232744926
2826,no,Strongly disagree,64,0.43516906587
2827,yes,Strongly agree,55,0.317117055532
2828,no,Strongly disagree,53,0.175621306603
2829,yes,Somewhat agree,52,0.224131049697
2830,no,Somewhat agree,77,0.2933642451
2831,no,Strongly agree,54,1.14583478141
2832,no,Strongly agree,34,0.986722424424
2833,yes,Somewhat agree,46,0.959394045938
2834,no,Somewhat disagree,70,0.136425354352
2835,yes,Strongly agree,47,1.6148306483
2836,no,Somewhat agree,18,0.99478177166
2837,no,Strongly disagree,67,1.40115588755
2838,no,Strongly disagree,70,0.438138700668
2839,yes,Strongly agree,58,1.39368211538
2840,no,Neutral,24,0.226609102399
2841,yes,Neutral,45,0.494583504656
2842,no,Neutral,66,1.57419622143
2843,yes,Strongly agree,44,0.323331188394
2844,yes,Strongly agree,74,1.06036528234
2845,no,Somewhat agree,68,1.03985916136
2846,no,Strongly agree,73,0.309183511088
2847,no,Strongly agree,76,5.46620016736
2848,no,Somewhat disagree,64,4.45603386728
2849,yes,Somewhat agree,60,1.16657819799
2850,no,Somewhat agree,46,0.0913639772169
2851,no,Neutral,56,2.27812091275
2852,no,Strongly disagree,49,0.342773481157
2853,yes,Strongly agree,40,0.57595891828
2854,yes,Strongly agree,32,0.314638496644
2855,yes,Somewhat disagree,22,0.668827127585
2856,no,Strongly agree,73,0.274218719833
2857,yes,Strongly agree,20,4.20879337577
2858,yes,Somewhat agree,29,0.561659676774
2859,no,Strongly disagree,75,0.195599429345
2860,no,Somewhat agree,71,1.29326800342
2861,yes,Somewhat agree,53,0.597472792514
2862,yes,Somewhat disagree,58,2.54125807143
2863,no,Neutral,72,0.402747278742
2864,yes,Strongly agree,40,1.52976214047
2865,yes,Strongly agree,31,1.46841710433
2866,no,Strongly agree,52,1.27949923536
2867,no,Strongly agree,75,1.92421370321
2868,yes,Strongly agree,64,1.27618455299
2869,yes,Somewhat agree,66,0.517788789514
2870,no,Somewhat agree,42,0.121891285934
2871,yes,Strongly agree,47,0.0497469570764
2872,no,Strongly disagree,40,0.778949717295
2873,no,Somewhat agree,55,0.205603793614
2874,no,Somewhat agree,61,0.261037461268
2875,yes,Somewhat agree,52,0.367413407242
2876,no,Strongly agree,75,0.11031198337
2877,no,Strongly agree,33,2.02849308568
2878,no,Neutral,58,0.320821928534
2879,no,Somewhat agree,72,0.65538140714
2880,yes,Neutral,39,0.362899892278
2881,no,Strongly agree,63,1.38619280553
2882,yes,Strongly agree,53,0.141608513922
2883,yes,Somewhat agree,49,0.248457675474
2884,no,Somewhat agree,74,0.261183934793
2885,yes,Strongly agree,68,6.50300824504
2886,yes,Strongly agree,21,2.49018513713
2887,no,Somewhat agree,78,0.347837641659
2888,yes,Somewhat disagree,26,0.702415262957
2889,yes,Somewhat agree,31,0.517352256916
2890,no,Strongly agree,72,1.50587752102
2891,yes,Strongly agree,56,0.171572180878
2892,no,Somewhat agree,40,1.38190610422
2893,yes,Somewhat disagree,68,1.3851941648
2894,no,Somewhat disagree,51,1.09453869882
2895,yes,Somewhat agree,24,0.916079680097
2896,no,Strongly agree,39,0.692594419737
2897,no,Somewhat agree,68,0.312188163409
2898,no,Strongly agree,61,2.6411660792
2899,yes,Somewhat agree,61,0.221279783972
2900,yes,Somewhat agree,38,1.39256505125
2901,yes,Somewhat agree,52,0.310611791291
2902,yes,Somewhat disagree,44,0.101589584294
2903,yes,Somewhat disagree,57,0.65429715232
2904,yes,Neutral,22,1.27510024879
2905,no,Strongly agree,49,1.06187742274
2906,yes,Somewhat agree,24,1.03584134561
2907,no,Somewhat agree,75,0.498564568584
2909,no,Strongly agree,37,0.384173185499
2910,no,Somewhat agree,61,0.304359073337
2911,no,Neutral,68,0.0463346560027
2912,no,Strongly agree,49,0.15482894593
2913,no,Neutral,73,0.542189685138
2914,yes,Strongly agree,25,1.89100829986
2915,yes,Somewhat agree,36,1.24549463087
2916,no,Somewhat disagree,73,0.176627317432
2917,yes,Somewhat agree,31,0.227666566055
2918,yes,Somewhat agree,71,0.704633407471
2919,no,Somewhat agree,40,0.830809829319
2920,no,Strongly agree,53,0.475501750342
2921,yes,Neutral,23,3.05148430394
2922,no,Somewhat agree,33,1.64263810334
2923,no,Neutral,66,0.543075618609
2924,no,Strongly agree,69,0.621446279753
2925,no,Somewhat disagree,35,0.204614939175
2926,yes,Somewhat agree,62,0.531306503331
2927,yes,Somewhat agree,31,0.424220331012
2928,yes,Somewhat disagree,63,0.400025231683
2929,yes,Somewhat agree,51,6.37836232826
2930,yes,Somewhat agree,37,0.453733235115
2931,no,Somewhat agree,71,0.219680665423
2932,yes,Somewhat disagree,50,0.649314504337
2933,no,Strongly agree,76,1.54572632469
2934,yes,Somewhat disagree,77,1.19729523022
2935,yes,Somewhat agree,59,2.44971827313
2936,yes,Strongly agree,45,1.10316167256
2937,yes,Neutral,33,2.27593982616
2938,no,Strongly agree,63,2.31701070741
2939,yes,Strongly disagree,67,0.231052472442
2940,yes,Strongly disagree,58,0.380169122284
2941,yes,Strongly agree,33,0.931502313975
2942,yes,Strongly agree,44,0.49222236521
2943,no,Neutral,79,0.261183934793
2944,yes,Strongly disagree,22,0.376198988342
2945,yes,Somewhat disagree,45,0.560311450435
2946,yes,Strongly agree,23,0.727546801706
2947,yes,Strongly agree,64,0.271910478951
2948,yes,Somewhat agree,41,0.382734234871
2949,yes,Neutral,26,2.17597932534
2950,no,Strongly disagree,57,0.679798857372
2951,yes,Somewhat agree,35,3.25743912225
2952,no,Strongly agree,70,1.37169402023
2953,yes,Strongly agree,29,0.791893696959
2954,no,Somewhat agree,66,0.823859898736
2956,yes,Somewhat agree,71,0.165185097397
2957,no,Neutral,55,1.82575980976
2958,yes,Somewhat agree,40,0.589534186909
2959,yes,Somewhat agree,33,4.9415758549
2960,yes,Somewhat agree,25,0.136946135331
2961,no,Somewhat agree,66,0.912249600675
2962,no,Strongly agree,68,0.581442081668
2963,yes,Strongly agree,49,1.21370899712
2964,yes,Somewhat disagree,38,0.800849063377
2965,yes,Somewhat disagree,45,0.414660931369
2966,yes,Strongly agree,48,5.9283792552
2967,no,Strongly agree,74,0.455373149384
2968,yes,Somewhat agree,24,0.324363440782
2969,yes,Neutral,54,0.196733259232
2970,no,Somewhat agree,64,0.342336376069
2971,no,Strongly agree,73,0.219680665423
2972,yes,Strongly agree,37,0.0559743524413
2973,no,Strongly agree,55,0.138454884295
2974,no,Neutral,63,1.11653746268
2975,yes,Neutral,69,0.879221537709
2976,yes,Strongly agree,55,0.730967965686
2977,yes,Somewhat disagree,44,0.410049214147
2978,no,Somewhat agree,71,1.28847137624
2979,yes,Somewhat agree,40,1.18984880031
2980,no,Strongly agree,70,0.248585687306
2981,yes,Neutral,33,0.683896933062
2982,no,Strongly agree,78,0.359759531603
2983,no,Strongly agree,53,0.810716478636
2984,no,Strongly agree,44,0.139905969327
2985,yes,Strongly agree,24,2.0045009089
2986,yes,Strongly agree,62,0.275059151276
2987,no,Somewhat disagree,66,0.141906548541
2988,no,Somewhat disagree,40,0.578187752729
2989,no,Neutral,52,0.300078536881
2990,yes,Somewhat disagree,29,0.226040271076
2991,yes,Neutral,67,1.15729523975
2992,no,Strongly agree,59,0.620945156957
2993,yes,Somewhat agree,40,0.316724692483
2994,no,Somewhat agree,83,0.900889428746
2995,yes,Strongly disagree,63,2.17449932259
2996,yes,Neutral,51,2.15489807583
2997,yes,Somewhat agree,30,0.928372829602
2998,yes,Strongly agree,20,1.42580369593
2999,yes,Strongly agree,42,0.561832959491
3000,yes,Neutral,40,0.23389448719
3001,no,Strongly agree,45,0.738368061262
3002,no,Strongly disagree,39,0.843853532052
3003,yes,Strongly agree,27,0.738037563829
3004,no,Strongly disagree,55,0.390985949033
3005,yes,Somewhat agree,80,1.16168823226
3006,no,Neutral,58,0.158770950454
3007,no,Somewhat agree,78,0.709864840099
3008,no,Somewhat agree,89,0.295980546351
3009,no,Somewhat agree,43,1.2216065642
3010,yes,Somewhat agree,56,3.34365661488
3011,yes,Neutral,41,2.18001968881
3012,yes,Neutral,35,0.99515498349
3013,no,Somewhat agree,68,1.93535427162
3014,yes,Strongly agree,22,0.313096242593
3015,no,Somewhat agree,72,0.688645050889
3016,yes,Neutral,26,1.96121500435
3017,yes,Somewhat disagree,55,1.27352928081
3018,no,Neutral,50,0.10942331009
3019,no,Somewhat disagree,59,0.369975770762
3020,no,Strongly agree,72,1.07465348038
3021,no,Somewhat agree,68,0.333272030051
3022,yes,Somewhat agree,40,1.22587665258
3023,yes,Strongly disagree,37,0.552652689677
3024,yes,Somewhat agree,47,1.24028579508
3025,no,Somewhat disagree,35,0.19686131271
3026,no,Somewhat disagree,36,5.79815887916
3027,no,Strongly disagree,29,0.532435475885
3028,yes,Strongly agree,70,1.95166537838
3029,yes,Strongly agree,48,6.7929551155
3030,no,Somewhat agree,78,0.305368683297
3031,yes,Somewhat disagree,37,0.320190796022
3032,yes,Strongly agree,30,0.619017550044
3033,no,Strongly agree,67,0.387856715625
3034,yes,Strongly agree,58,0.39783162947
3035,yes,Somewhat agree,37,0.445682736439
3036,yes,Strongly disagree,28,0.371043111442
3037,no,Strongly agree,49,0.0856038353466
3038,no,Strongly agree,79,0.31785069825
3039,no,Strongly disagree,59,0.833810180538
3040,yes,Somewhat disagree,52,0.627815815992
3041,yes,Neutral,26,4.59652208716
3042,no,Somewhat agree,59,0.274713317926
3043,yes,Somewhat agree,32,0.155476699651
3044,yes,Strongly agree,51,1.29627204817
3045,no,Strongly agree,75,0.638863829169
3046,no,Somewhat disagree,62,0.757507372883
3047,yes,Neutral,54,0.640160122883
3048,yes,Somewhat agree,60,1.43008581191
3049,no,Neutral,69,0.57858160497
3051,yes,Strongly agree,31,0.155863718799
3052,no,Somewhat agree,20,0.866546013425
3053,no,Strongly agree,48,0.720540916792
3054,yes,Somewhat agree,38,0.348892453375
3055,no,Somewhat agree,65,3.35082881881
3056,yes,Strongly agree,65,0.083103950588
3057,no,Somewhat disagree,30,0.136747942353
3058,yes,Neutral,54,0.191195958541
3059,no,Neutral,22,0.562907094565
3060,no,Strongly agree,41,0.98414426128
3061,no,Somewhat agree,71,0.411356081075
3062,no,Strongly agree,18,4.13487852253
3063,yes,Neutral,30,0.312992166992
3064,no,Somewhat agree,74,0.291485779337
3065,yes,Neutral,39,0.567395478378
3066,yes,Strongly agree,25,0.743593557236
3067,yes,Strongly agree,47,0.624859619994
3068,no,Strongly agree,64,0.422902661134
3069,yes,Somewhat agree,46,1.52516577812
3070,yes,Strongly agree,45,0.119155427408
3071,no,Strongly agree,26,0.929473702798
3072,yes,Somewhat disagree,31,1.57304239571
3073,no,Somewhat disagree,19,1.19480755273
3074,yes,Strongly agree,58,0.833573422957
3075,yes,Somewhat agree,42,0.456975390753
3076,no,Strongly disagree,46,0.448120377195
3077,yes,Neutral,30,2.14175793002
3078,yes,Somewhat disagree,69,0.798939749443
3079,no,Strongly agree,65,0.358378869781
3080,no,Somewhat agree,70,0.26787204898
3081,no,Strongly agree,76,0.629939083007
3082,yes,Neutral,36,0.15027147626
3083,yes,Somewhat agree,28,1.25518405201
3084,yes,Somewhat agree,61,0.51515933589
3085,no,Strongly agree,33,1.75607417537
3086,yes,Somewhat agree,65,0.284238112912
3087,yes,Strongly disagree,63,0.203328152842
3088,yes,Somewhat agree,74,1.72119404431
3089,no,Strongly agree,61,0.260043778967
3090,yes,Somewhat agree,32,1.52976214047
3091,no,Somewhat agree,68,1.11667141743
3092,yes,Strongly disagree,79,2.59558115001
3093,yes,Strongly agree,28,0.694817208544
3094,no,Strongly agree,22,2.29512734821
3095,yes,Strongly agree,59,1.96873013468
3096,yes,Strongly disagree,28,0.0923607767922
3097,yes,Somewhat disagree,59,0.403960131263
3098,no,Somewhat disagree,68,0.174768966919
3099,no,Somewhat disagree,47,2.02222994763
3100,yes,Strongly agree,27,0.402940350764
3101,yes,Neutral,20,0.401654680139
3102,yes,Somewhat agree,45,0.132774122397
3104,yes,Neutral,43,0.12333274677
3105,yes,Neutral,35,1.44482077285
3106,no,Neutral,63,3.04747074876
3107,yes,Strongly agree,56,1.36830037099
3108,yes,Strongly agree,32,0.732260062041
3109,no,Strongly agree,69,1.00026182385
3110,no,Strongly agree,46,0.684587618371
3111,no,Neutral,20,1.79410025692
3112,yes,Somewhat disagree,47,0.123674102354
3113,no,Somewhat agree,41,1.18788373367
3114,no,Somewhat disagree,71,0.343244153197
3115,no,Somewhat agree,60,0.386897811936
3116,yes,Neutral,75,0.932004142043
3117,no,Strongly agree,37,0.471779736404
3118,yes,Strongly agree,52,1.15059243507
3119,no,Strongly agree,58,0.274713317926
3120,yes,Somewhat disagree,28,0.523773835789
3121,no,Strongly agree,60,0.706845785704
3122,no,Strongly agree,66,0.514282423477
3123,yes,Somewhat disagree,33,1.55121430831
3124,no,Somewhat agree,67,0.919052929884
3125,no,Strongly agree,25,0.394507681419
3126,no,Somewhat agree,62,0.37514079214
3127,no,Somewhat agree,79,0.305650803096
3128,yes,Neutral,49,0.355907255037
3129,yes,Somewhat agree,41,0.824961220621
3130,yes,Strongly agree,38,0.589534186909
3131,no,Strongly agree,20,1.08987407032
3132,no,Neutral,68,0.195599429345
3133,yes,Somewhat agree,43,0.492680954691
3134,yes,Somewhat disagree,33,0.377742461354
3135,no,Strongly disagree,35,0.812552419461
3136,yes,Neutral,34,0.348058244306
3137,yes,Somewhat agree,31,1.24549463087
3138,yes,Neutral,26,1.67405645621
3139,yes,Somewhat agree,35,0.967370499843
3140,yes,Somewhat agree,40,0.244974544784
3141,yes,Somewhat agree,42,0.402140928377
3142,no,Strongly agree,43,0.198066052238
3143,yes,Strongly agree,39,1.22555934648
3144,no,Somewhat disagree,76,0.701472639201
3145,no,Strongly agree,51,0.751536923149
3146,no,Strongly agree,56,0.775519364657
3147,no,Strongly agree,64,2.09720240316
3148,yes,Somewhat disagree,66,0.0318571866423
3149,no,Strongly agree,48,1.00324052162
3150,yes,Somewhat disagree,36,0.377945541075
3151,no,Somewhat agree,56,0.276229047852
3152,yes,Somewhat agree,30,0.652935315319
3153,no,Neutral,72,0.198641786609
3154,yes,Somewhat agree,42,0.403105133376
3155,yes,Strongly agree,46,0.0313879272139
3156,yes,Strongly agree,38,0.122841105239
3157,no,Somewhat agree,65,0.709864840099
3158,no,Somewhat agree,65,0.332908680635
3159,no,Strongly disagree,29,2.37356101491
3160,yes,Somewhat agree,30,0.13846209148
3161,yes,Somewhat agree,23,0.508595677799
3162,yes,Strongly agree,38,0.751852906898
3163,yes,Somewhat disagree,38,1.63973562788
3164,yes,Strongly agree,70,1.01521659877
3165,no,Neutral,42,0.758650256524
3166,yes,Somewhat agree,37,0.751852906898
3167,yes,Somewhat agree,46,0.915767491675
3168,no,Strongly agree,31,2.86837339829
3169,yes,Somewhat agree,24,0.220630430634
3171,no,Somewhat agree,57,0.433668776506
3172,no,Strongly agree,67,0.295980546351
3173,no,Strongly agree,56,0.33078888415
3174,no,Neutral,79,0.149318909568
3175,yes,Somewhat agree,37,0.739227769451
3176,yes,Somewhat agree,54,0.263850283793
3177,no,Somewhat agree,71,1.92421370321
3178,yes,Neutral,33,0.418545739461
3179,no,Somewhat agree,51,1.25593602752
3180,yes,Somewhat agree,35,0.776141611668
3181,yes,Strongly agree,85,0.492218223599
3182,no,Strongly agree,59,0.486526935858
3183,no,Strongly agree,51,1.33526706626
3184,yes,Somewhat disagree,34,0.893542231415
3185,yes,Somewhat disagree,62,3.1703131639
3186,no,Strongly agree,71,0.672542545574
3187,yes,Somewhat agree,33,0.361491781065
3188,yes,Strongly agree,55,0.332395466923
3189,yes,Strongly agree,35,1.24549463087
3190,yes,Somewhat agree,20,1.9198737173
3191,yes,Strongly agree,33,0.170888055242
3192,no,Neutral,34,1.12124409266
3193,yes,Somewhat agree,29,0.859121510597
3194,no,Somewhat agree,64,0.701042393999
3195,yes,Somewhat agree,36,1.86009240855
3196,yes,Somewhat agree,34,0.55378912881
3197,no,Strongly agree,78,0.132361938787
3198,yes,Neutral,64,0.133431959352
3199,yes,Strongly disagree,48,0.11966086619
3200,yes,Somewhat agree,54,0.842792213308
3201,no,Somewhat agree,28,0.886510382966
3202,no,Neutral,69,1.928844152
3203,no,Somewhat agree,54,4.39094141797
3204,no,Somewhat agree,21,1.75343390921
3205,yes,Strongly agree,33,0.113633019629
3206,yes,Somewhat agree,53,0.798986259181
